name,diameter,coordinates,approval year,eponym,link,cleaned_links,ethnicity
Munkácsy,21°57′N 101°08′E﻿ / ﻿21.95°N 101.14°E﻿ / 21.95; 101.14﻿ (Munkácsy),193.0,2009.0,"Mihály Munkácsy, Hungarian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14588,https://planetarynames.wr.usgs.gov/Feature/14588,Hungary Origin Mihály
Murasaki,12°32′S 30°24′W﻿ / ﻿12.54°S 30.4°W﻿ / -12.54; -30.4﻿ (Murasaki),132.0,1976.0,"Murasaki Shikibu, Japanese writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4071,https://planetarynames.wr.usgs.gov/Feature/4071,Japan Origin Shikibu
Mussorgskij,32°49′N 97°39′W﻿ / ﻿32.82°N 97.65°W﻿ / 32.82; -97.65﻿ (Mussorgskij),115.0,1979.0,"Modest Mussorgsky, Russian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4079,https://planetarynames.wr.usgs.gov/Feature/4079,Russia Origin Modest
Myron,71°13′N 84°52′W﻿ / ﻿71.21°N 84.86°W﻿ / 71.21; -84.86﻿ (Myron),25.0,1979.0,"Myron, Ancient Greek sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4088,https://planetarynames.wr.usgs.gov/Feature/4088,Greek Origin Greek
Nabokov,14°34′S 55°46′E﻿ / ﻿14.56°S 55.76°E﻿ / -14.56; 55.76﻿ (Nabokov),166.0,2012.0,"Vladimir Nabokov, Russian and American writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14967,https://planetarynames.wr.usgs.gov/Feature/14967,Russia Origin Vladimir
Nairne,70°20′S 1°35′E﻿ / ﻿70.34°S 1.59°E﻿ / -70.34; 1.59﻿ (Nairne),56.0,2022.0,"Carolina Nairne, Scottish songwriter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/16052,https://planetarynames.wr.usgs.gov/Feature/16052,Scotland Origin Carolina
Namatjira,58°49′N 33°02′W﻿ / ﻿58.82°N 33.04°W﻿ / 58.82; -33.04﻿ (Namatjira),34.0,2015.0,"Albert Namatjira, Australian Aboriginal artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15394,https://planetarynames.wr.usgs.gov/Feature/15394,Australia Origin Albert
Nampeyo,40°20′S 49°58′W﻿ / ﻿40.33°S 49.96°W﻿ / -40.33; -49.96﻿ (Nampeyo),49.0,1976.0,"Nampeyo, Hopi potter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4131,https://planetarynames.wr.usgs.gov/Feature/4131,Hopi Origin Hopi
Navoi,58°49′N 160°25′E﻿ / ﻿58.82°N 160.41°E﻿ / 58.82; 160.41﻿ (Navoi),69.0,2008.0,"Ali-Shir Nava'i, Uzbek poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14514,https://planetarynames.wr.usgs.gov/Feature/14514,Uzbekistan Origin Alisher
Nāwahī,35°53′N 145°16′E﻿ / ﻿35.88°N 145.26°E﻿ / 35.88; 145.26﻿ (Nāwahī),38.0,2008.0,"Joseph Nāwahī, Hawaiian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14515,https://planetarynames.wr.usgs.gov/Feature/14515,Hawaii Origin Joseph
Neruda,52°40′S 125°47′E﻿ / ﻿52.66°S 125.79°E﻿ / -52.66; 125.79﻿ (Neruda),112.0,2008.0,"Jan Neruda, Czech poet and writer, and Johann Baptist Georg Neruda, Czech composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14391,https://planetarynames.wr.usgs.gov/Feature/14391,Czechoslovakia Origin Jan
Nervo,42°42′N 179°53′W﻿ / ﻿42.7°N 179.89°W﻿ / 42.7; -179.89﻿ (Nervo),66.0,1979.0,"Amado Nervo, Mexican poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4220,https://planetarynames.wr.usgs.gov/Feature/4220,Mexico Origin Amado
Neumann,37°13′S 34°34′W﻿ / ﻿37.22°S 34.56°W﻿ / -37.22; -34.56﻿ (Neumann),122.0,1976.0,"Johann Balthasar Neumann, German architect",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4225,https://planetarynames.wr.usgs.gov/Feature/4225,Germany Origin B
Nizāmī,70°28′N 166°43′W﻿ / ﻿70.46°N 166.71°W﻿ / 70.46; -166.71﻿ (Nizāmī),77.0,1979.0,"Nizami, Persian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4315,https://planetarynames.wr.usgs.gov/Feature/4315,Persian Origin Elyas
Nureyev,11°41′N 173°08′W﻿ / ﻿11.68°N 173.13°W﻿ / 11.68; -173.13﻿ (Nureyev),16.0,2012.0,"Rudolf Nureyev, Soviet and British ballet dancer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14968,https://planetarynames.wr.usgs.gov/Feature/14968,Russia Origin Rudolf
Ōkyo,70°03′S 74°40′W﻿ / ﻿70.05°S 74.66°W﻿ / -70.05; -74.66﻿ (Ōkyo),66.0,1985.0,"Maruyama Ōkyo, Japanese painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/6938,https://planetarynames.wr.usgs.gov/Feature/6938,Japan Origin Maruyama
Oskison,60°22′N 145°14′E﻿ / ﻿60.36°N 145.24°E﻿ / 60.36; 145.24﻿ (Oskison),122.0,2008.0,"John Milton Oskison, Cherokee author",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14516,https://planetarynames.wr.usgs.gov/Feature/14516,Cherokee Origin John
Ovid,69°46′S 20°14′W﻿ / ﻿69.77°S 20.23°W﻿ / -69.77; -20.23﻿ (Ovid),41.0,1976.0,"Ovid, Roman poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4532,https://planetarynames.wr.usgs.gov/Feature/4532,Roman Origin Publius
Pahinui,28°10′S 213°13′W﻿ / ﻿28.16°S 213.21°W﻿ / -28.16; -213.21﻿ (Pahinui),54.0,2013.0,"Gabby Pahinui, Hawaiian slack-key guitarist and singer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15103,https://planetarynames.wr.usgs.gov/Feature/15103,Hawaii Origin Charles
Pasch,46°07′N 134°45′E﻿ / ﻿46.12°N 134.75°E﻿ / 46.12; 134.75﻿ (Pasch),37.0,2012.0,"Ulrika Pasch, Swedish painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14969,https://planetarynames.wr.usgs.gov/Feature/14969,Sweden Origin Ulrica
Petipa,11°32′N 21°03′E﻿ / ﻿11.54°N 21.05°E﻿ / 11.54; 21.05﻿ (Petipa),12.0,2012.0,"Marius Petipa, French and Russian choreographer and dancer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14970,https://planetarynames.wr.usgs.gov/Feature/14970,France Origin Marius
Petőfi,83°33′S 119°21′E﻿ / ﻿83.55°S 119.35°E﻿ / -83.55; 119.35﻿ (Petőfi),61.0,2013.0,"Sándor Petőfi, Hungarian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15104,https://planetarynames.wr.usgs.gov/Feature/15104,Hungary Origin Sándor
Petrarch,30°31′S 26°17′W﻿ / ﻿30.52°S 26.29°W﻿ / -30.52; -26.29﻿ (Petrarch),167.0,1976.0,"Petrarch, Italian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4672,https://planetarynames.wr.usgs.gov/Feature/4672,Italy Origin Francesco
Petronius,86°04′N 40°31′W﻿ / ﻿86.06°N 40.51°W﻿ / 86.06; -40.51﻿ (Petronius),36.0,2012.0,"Petronius, Roman author",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15023,https://planetarynames.wr.usgs.gov/Feature/15023,Roman Origin Gaius
Phidias,8°58′N 149°44′W﻿ / ﻿8.97°N 149.73°W﻿ / 8.97; -149.73﻿ (Phidias),168.0,1976.0,"Phidias, Ancient Greek artist and architect",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4686,https://planetarynames.wr.usgs.gov/Feature/4686,Greek Origin Greek
Philoxenus,8°41′S 111°45′W﻿ / ﻿8.68°S 111.75°W﻿ / -8.68; -111.75﻿ (Philoxenus),87.0,1976.0,"Philoxenus of Cythera, Ancient Greek poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4693,https://planetarynames.wr.usgs.gov/Feature/4693,Greek Origin Greek
Picasso,3°26′N 50°14′E﻿ / ﻿3.44°N 50.24°E﻿ / 3.44; 50.24﻿ (Picasso),134.0,2010.0,"Pablo Picasso, Spanish painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14645,https://planetarynames.wr.usgs.gov/Feature/14645,France Origin Pablo
Pigalle,37°39′S 9°38′W﻿ / ﻿37.65°S 9.64°W﻿ / -37.65; -9.64﻿ (Pigalle),153.0,1976.0,"Jean-Baptiste Pigalle, French sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4726,https://planetarynames.wr.usgs.gov/Feature/4726,France Origin Jean
Plath,37°52′N 38°50′W﻿ / ﻿37.86°N 38.84°W﻿ / 37.86; -38.84﻿ (Plath),35.0,2015.0,"Sylvia Plath, American poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15395,https://planetarynames.wr.usgs.gov/Feature/15395,United States Origin
Po Chü-I,6°56′S 165°17′W﻿ / ﻿6.94°S 165.28°W﻿ / -6.94; -165.28﻿ (Po Chü-I),70.0,1976.0,"Bai Juyi, Chinese poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4767,https://planetarynames.wr.usgs.gov/Feature/4767,China Origin Chinese
Po Ya,45°55′S 20°10′W﻿ / ﻿45.92°S 20.17°W﻿ / -45.92; -20.17﻿ (Po Ya),101.0,1976.0,"Bo Ya, Chinese musician",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4768,https://planetarynames.wr.usgs.gov/Feature/4768,China Origin Bo
Poe,43°46′N 159°06′E﻿ / ﻿43.76°N 159.1°E﻿ / 43.76; 159.1﻿ (Poe),77.0,2008.0,"Edgar Allan Poe, American poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14517,https://planetarynames.wr.usgs.gov/Feature/14517,American Origin Edgar
Polygnotus,0°08′S 69°16′W﻿ / ﻿0.13°S 69.26°W﻿ / -0.13; -69.26﻿ (Polygnotus),124.0,1976.0,"Polygnotus, Ancient Greek painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4787,https://planetarynames.wr.usgs.gov/Feature/4787,Greek Origin Greek
Popova,34°43′S 66°44′W﻿ / ﻿34.72°S 66.73°W﻿ / -34.72; -66.73﻿ (Popova),34.0,2012.0,"Lyubov Popova, Russian painter and designer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15085,https://planetarynames.wr.usgs.gov/Feature/15085,Russia Origin Lyubov
Praxiteles,27°07′N 60°17′W﻿ / ﻿27.11°N 60.28°W﻿ / 27.11; -60.28﻿ (Praxiteles),198.0,1979.0,"Praxiteles, Ancient Greek sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4820,https://planetarynames.wr.usgs.gov/Feature/4820,Greek Origin Greek
Prokofiev,85°46′N 62°55′E﻿ / ﻿85.77°N 62.92°E﻿ / 85.77; 62.92﻿ (Prokofiev),112.0,2012.0,"Sergei Prokofiev, Russian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15024,https://planetarynames.wr.usgs.gov/Feature/15024,Russia Origin Sergey
Proust,19°34′N 47°35′W﻿ / ﻿19.56°N 47.59°W﻿ / 19.56; -47.59﻿ (Proust),145.0,1976.0,"Marcel Proust, French novelist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4854,https://planetarynames.wr.usgs.gov/Feature/4854,France Origin Marcel
Puccini,65°23′S 45°19′W﻿ / ﻿65.39°S 45.32°W﻿ / -65.39; -45.32﻿ (Puccini),76.0,1976.0,"Giacomo Puccini, Italian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4863,https://planetarynames.wr.usgs.gov/Feature/4863,Italy Origin Giacomo
Purcell,80°26′N 152°13′W﻿ / ﻿80.43°N 152.21°W﻿ / 80.43; -152.21﻿ (Purcell),87.67,1979.0,"Henry Purcell, English composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4873,https://planetarynames.wr.usgs.gov/Feature/4873,England Origin Henry
Pushkin,65°47′S 20°44′W﻿ / ﻿65.79°S 20.73°W﻿ / -65.79; -20.73﻿ (Pushkin),232.0,1976.0,"Alexander Pushkin, Russian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4877,https://planetarynames.wr.usgs.gov/Feature/4877,Russia Origin Alecksandr
Qi Baishi,4°19′S 164°22′E﻿ / ﻿4.31°S 164.37°E﻿ / -4.31; 164.37﻿ (Qi Baishi),15.0,2008.0,"Qi Baishi, Chinese painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14518,https://planetarynames.wr.usgs.gov/Feature/14518,China Origin Qi
Qiu Ying,82°40′N 85°42′W﻿ / ﻿82.67°N 85.7°W﻿ / 82.67; -85.7﻿ (Qiu Ying),20.0,2012.0,"Qiu Ying, Chinese painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15027,https://planetarynames.wr.usgs.gov/Feature/15027,China Origin 
Rabelais,60°32′S 61°49′W﻿ / ﻿60.53°S 61.81°W﻿ / -60.53; -61.81﻿ (Rabelais),154.0,1976.0,"François Rabelais, French writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4910,https://planetarynames.wr.usgs.gov/Feature/4910,France Origin Francois
Rachmaninoff,27°40′N 57°22′E﻿ / ﻿27.66°N 57.37°E﻿ / 27.66; 57.37﻿ (Rachmaninoff),305.0,2010.0,"Sergei Rachmaninoff, Russian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14653,https://planetarynames.wr.usgs.gov/Feature/14653,Russia Origin Sergei
Raden Saleh,2°04′N 158°50′E﻿ / ﻿2.07°N 158.83°E﻿ / 2.07; 158.83﻿ (Raden Saleh),23.0,2008.0,"Raden Saleh, Javanese painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14519,https://planetarynames.wr.usgs.gov/Feature/14519,Indonesia Origin Raden
Raditladi,27°09′N 119°04′E﻿ / ﻿27.15°N 119.06°E﻿ / 27.15; 119.06﻿ (Raditladi),258.0,2008.0,"Leetile Disang Raditladi, Botswanan writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14387,https://planetarynames.wr.usgs.gov/Feature/14387,Botswana Origin Leetile
Rajnis,4°22′N 96°13′W﻿ / ﻿4.36°N 96.21°W﻿ / 4.36; -96.21﻿ (Rajnis),80.0,1976.0,"Rainis, Latvian writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4930,https://planetarynames.wr.usgs.gov/Feature/4930,Latvia Origin Ya
Remarque,84°56′N 6°28′W﻿ / ﻿84.94°N 6.46°W﻿ / 84.94; -6.46﻿ (Remarque),25.9,2013.0,"Erich Maria Remarque, German author",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15193,https://planetarynames.wr.usgs.gov/Feature/15193,Germany Origin Erich
Rameau,54°35′S 37°14′W﻿ / ﻿54.58°S 37.24°W﻿ / -54.58; -37.24﻿ (Rameau),58.0,1976.0,"Jean-Philippe Rameau, French composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4936,https://planetarynames.wr.usgs.gov/Feature/4936,France Origin Jean
Raphael,20°25′S 76°21′W﻿ / ﻿20.42°S 76.35°W﻿ / -20.42; -76.35﻿ (Raphael),342.0,1976.0,"Raphael, Italian artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4949,https://planetarynames.wr.usgs.gov/Feature/4949,Italy Origin Raffaello
Ravel,12°01′S 38°11′W﻿ / ﻿12.01°S 38.19°W﻿ / -12.01; -38.19﻿ (Ravel),78.0,1985.0,"Maurice Ravel, French composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4958,https://planetarynames.wr.usgs.gov/Feature/4958,France Origin Maurice
Rembrandt,32°53′S 87°52′E﻿ / ﻿32.89°S 87.87°E﻿ / -32.89; 87.87﻿ (Rembrandt),716.0,2009.0,"Rembrandt, Dutch artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14563,https://planetarynames.wr.usgs.gov/Feature/14563,The Netherlands 
Renoir,18°20′S 52°01′W﻿ / ﻿18.34°S 52.01°W﻿ / -18.34; -52.01﻿ (Renoir),220.0,1976.0,"Pierre-Auguste Renoir, French artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4995,https://planetarynames.wr.usgs.gov/Feature/4995,France Origin Pierre
Repin,19°07′S 63°20′W﻿ / ﻿19.12°S 63.33°W﻿ / -19.12; -63.33﻿ (Repin),95.0,1976.0,"Ilya Yefimovich Repin, Russian artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/4998,https://planetarynames.wr.usgs.gov/Feature/4998,Russia Origin Ilya
Riemenschneider,52°45′S 99°57′W﻿ / ﻿52.75°S 99.95°W﻿ / -52.75; -99.95﻿ (Riemenschneider),183.0,1979.0,"Tilman Riemenschneider, German sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5031,https://planetarynames.wr.usgs.gov/Feature/5031,Germany Origin Tilman
Rilke,44°49′S 12°34′W﻿ / ﻿44.81°S 12.57°W﻿ / -44.81; -12.57﻿ (Rilke),82.0,1976.0,"Rainer Maria Rilke, German poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5035,https://planetarynames.wr.usgs.gov/Feature/5035,Germany Origin Rainer
Rimbaud,63°37′S 148°54′W﻿ / ﻿63.62°S 148.9°W﻿ / -63.62; -148.9﻿ (Rimbaud),78.0,1985.0,"Arthur Rimbaud, French poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5149,https://planetarynames.wr.usgs.gov/Feature/5149,France Origin Arthur
Rikyū,79°55′N 22°44′W﻿ / ﻿79.91°N 22.74°W﻿ / 79.91; -22.74﻿ (Rikyū),22.4,2013.0,"Sen no Rikyū, Japanese tea master",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15145,https://planetarynames.wr.usgs.gov/Feature/15145,Japan Origin Sen
Rivera,69°17′N 32°11′E﻿ / ﻿69.29°N 32.18°E﻿ / 69.29; 32.18﻿ (Rivera),40.0,2015.0,"Diego Rivera, Mexican painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15320,https://planetarynames.wr.usgs.gov/Feature/15320,Mexico Origin Diego
Rizal,82°29′N 146°59′W﻿ / ﻿82.48°N 146.98°W﻿ / 82.48; -146.98﻿ (Rivera),64.0,2019.0,"José Rizal, Filipino writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15856,https://planetarynames.wr.usgs.gov/Feature/15856,Philippines Origin José
Rodin,21°43′N 18°53′W﻿ / ﻿21.72°N 18.89°W﻿ / 21.72; -18.89﻿ (Rodin),230.0,1976.0,"Auguste Rodin, French sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5169,https://planetarynames.wr.usgs.gov/Feature/5169,France Origin Auguste
Roerich,84°23′S 58°56′W﻿ / ﻿84.39°S 58.94°W﻿ / -84.39; -58.94﻿ (Roerich),111.67,2013.0,"Nicholas Roerich, Russian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15105,https://planetarynames.wr.usgs.gov/Feature/15105,Russia Origin Nicholas
Rubens,60°35′N 77°59′W﻿ / ﻿60.58°N 77.99°W﻿ / 60.58; -77.99﻿ (Rubens),158.0,1979.0,"Peter Paul Rubens, French artist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5211,https://planetarynames.wr.usgs.gov/Feature/5211,Flemish Origin Peter
Rublev,15°07′S 157°05′W﻿ / ﻿15.12°S 157.08°W﻿ / -15.12; -157.08﻿ (Rublev),129.0,1976.0,"Andrei Rublev, Russian icon painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5213,https://planetarynames.wr.usgs.gov/Feature/5213,Russia Origin Andrey
Rūdaki,3°58′S 51°46′W﻿ / ﻿3.97°S 51.76°W﻿ / -3.97; -51.76﻿ (Rūdaki),124.0,1976.0,"Rudaki, Persian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5252,https://planetarynames.wr.usgs.gov/Feature/5252,Persian Origin Persian
Rude,33°13′S 79°17′W﻿ / ﻿33.22°S 79.29°W﻿ / -33.22; -79.29﻿ (Rude),68.0,1985.0,"François Rude, French sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5216,https://planetarynames.wr.usgs.gov/Feature/5216,France Origin Francois
Rūmī,24°12′S 105°18′W﻿ / ﻿24.2°S 105.3°W﻿ / -24.2; -105.3﻿ (Rūmī),75.0,1985.0,"Mawlana Rumi, Persian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5253,https://planetarynames.wr.usgs.gov/Feature/5253,Persian Origin Jalal
Rustaveli,52°25′N 82°44′E﻿ / ﻿52.41°N 82.74°E﻿ / 52.41; 82.74﻿ (Rustaveli),200.0,2012.0,"Shota Rustaveli, Georgian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14971,https://planetarynames.wr.usgs.gov/Feature/14971,Georgia Origin Shota
Ruysch,10°42′S 94°07′E﻿ / ﻿10.7°S 94.12°E﻿ / -10.7; 94.12﻿ (Ruysch),64.0,2013.0,"Rachel Ruysch, Netherland painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15176,https://planetarynames.wr.usgs.gov/Feature/15176,The Netherlands 
Sadī,79°14′S 51°16′W﻿ / ﻿79.24°S 51.26°W﻿ / -79.24; -51.26﻿ (Sadī),66.54,1976.0,"Saadi, Persian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5271,https://planetarynames.wr.usgs.gov/Feature/5271,Persian Origin Persian
Saikaku,71°58′N 177°58′W﻿ / ﻿71.96°N 177.97°W﻿ / 71.96; -177.97﻿ (Saikaku),64.0,1979.0,"Ihara Saikaku, Japanese poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5279,https://planetarynames.wr.usgs.gov/Feature/5279,Japan Origin Ihara
Sander,42°26′N 154°34′E﻿ / ﻿42.43°N 154.56°E﻿ / 42.43; 154.56﻿ (Sander),47.0,2008.0,"August Sander, German photographer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14395,https://planetarynames.wr.usgs.gov/Feature/14395,Germany Origin August
Sanai,13°22′S 6°59′W﻿ / ﻿13.37°S 6.99°W﻿ / -13.37; -6.99﻿ (Sanai),490.0,2014.0,"Sanai, Persian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15246,https://planetarynames.wr.usgs.gov/Feature/15246,Persian Origin Sanai
Sapkota,86°05′N 132°47′W﻿ / ﻿86.09°N 132.79°W﻿ / 86.09; -132.79﻿ (Sapkota),27.4,2015.0,"Mahananda Sapkota, Nepalese poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15434,https://planetarynames.wr.usgs.gov/Feature/15434,Nepal Origin Mahananda
Sarmiento,29°16′S 170°25′E﻿ / ﻿29.27°S 170.42°E﻿ / -29.27; 170.42﻿ (Sarmiento),95.0,1979.0,"Domingo Faustino Sarmiento, Argentinian writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5325,https://planetarynames.wr.usgs.gov/Feature/5325,Argentina Origin Domingo
Savage,8°35′S 93°25′E﻿ / ﻿8.59°S 93.41°E﻿ / -8.59; 93.41﻿ (Savage),93.0,2013.0,"Augusta Savage, American sculptor",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/15177,https://planetarynames.wr.usgs.gov/Feature/15177,American Origin Augusta
Sayat-Nova,27°59′S 122°42′W﻿ / ﻿27.98°S 122.7°W﻿ / -27.98; -122.7﻿ (Sayat-Nova),146.0,1979.0,"Sayat-Nova, Armenian poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5348,https://planetarynames.wr.usgs.gov/Feature/5348,Armenian Origin Aruthin
Scarlatti,40°42′N 101°10′W﻿ / ﻿40.7°N 101.16°W﻿ / 40.7; -101.16﻿ (Scarlatti),132.0,1979.0,"Domenico Scarlatti, Alessandro Scarlatti, Italian composers",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5358,https://planetarynames.wr.usgs.gov/Feature/5358,Italy Origin Domenico
Schoenberg,16°04′S 136°05′W﻿ / ﻿16.06°S 136.08°W﻿ / -16.06; -136.08﻿ (Schoenberg),28.0,1976.0,"Arnold Schoenberg, Austrian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5377,https://planetarynames.wr.usgs.gov/Feature/5377,Austria Origin Arnold
Schubert,43°13′S 54°16′W﻿ / ﻿43.21°S 54.26°W﻿ / -43.21; -54.26﻿ (Schubert),190.0,1976.0,"Franz Schubert, Austrian composer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5384,https://planetarynames.wr.usgs.gov/Feature/5384,Austria Origin Franz
Scopas,81°16′S 174°43′E﻿ / ﻿81.26°S 174.71°E﻿ / -81.26; 174.71﻿ (Scopas),83.16,1976.0,"Scopas, Ancient Greek sculptor and architect",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5393,https://planetarynames.wr.usgs.gov/Feature/5393,Greek Origin Greek
Sei,64°37′S 88°35′W﻿ / ﻿64.61°S 88.59°W﻿ / -64.61; -88.59﻿ (Sei),137.0,1976.0,"Sei Shōnagon, Japanese writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5408,https://planetarynames.wr.usgs.gov/Feature/5408,Japan Origin Shonagun
Seuss,7°39′N 33°10′E﻿ / ﻿7.65°N 33.16°E﻿ / 7.65; 33.16﻿ (Seuss),64.0,2012.0,"Theodor Seuss Geisel, American author and cartoonist",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14972,https://planetarynames.wr.usgs.gov/Feature/14972,United States Origin
Shakespeare,48°06′N 152°15′W﻿ / ﻿48.1°N 152.25°W﻿ / 48.1; -152.25﻿ (Shakespeare),399.0,1979.0,"William Shakespeare, English writer",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5456,https://planetarynames.wr.usgs.gov/Feature/5456,England Origin William
Shelley,47°41′S 128°16′W﻿ / ﻿47.69°S 128.27°W﻿ / -47.69; -128.27﻿ (Shelley),171.0,1979.0,"Percy Bysshe Shelley, English poet",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/5483,https://planetarynames.wr.usgs.gov/Feature/5483,England Origin Percy
Sher-Gil,45°16′S 134°44′E﻿ / ﻿45.26°S 134.74°E﻿ / -45.26; 134.74﻿ (Sher-Gil),77.0,2008.0,"Amrita Sher-Gil, Indian painter",https://en.wikipedia.orghttps://planetarynames.wr.usgs.gov/Feature/14520,https://planetarynames.wr.usgs.gov/Feature/14520,India Origin Amrita
